host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T12:00:31.598693+00:00,8806.874872424,7.586157009,145,1280,480,279.888199,236.532831,30,139,2254,nan,nan,0,0,0
2026-08-12T12:00:31.629013+00:00,8806.906579564,7.618157432,146,1280,480,279.704054,236.903153,30,139,2220,nan,nan,0,0,0
2026-08-12T12:00:31.665870+00:00,8806.940166597,7.654157852,147,1280,480,279.643569,237.283062,30,138,2208,nan,nan,0,0,0
2026-08-12T12:00:31.701244+00:00,8806.977191116,7.686158269,148,1280,480,279.587676,237.242864,30,139,2207,nan,nan,0,0,0
2026-08-12T12:00:31.731814+00:00,8807.007803225,7.718158682,149,1280,480,279.594091,237.146364,30,138,2200,nan,nan,0,0,0
2026-08-12T12:00:31.773615+00:00,8807.050526929,7.754159092,150,1280,480,279.594262,236.939435,30,138,2196,nan,nan,0,0,0
2026-08-12T12:00:31.794483+00:00,8807.072940548,7.786159499,151,1280,480,279.554801,237.114583,30,138,2208,nan,nan,0,0,0
2026-08-12T12:00:31.834289+00:00,8807.110531188,7.822159903,152,1280,480,279.630100,237.024932,30,139,2206,nan,nan,0,0,0
2026-08-12T12:00:31.864372+00:00,8807.142464179,7.854171414,153,1280,480,279.681146,237.123153,30,138,2233,nan,nan,0,0,0
2026-08-12T12:00:31.899291+00:00,8807.176564054,7.890149589,154,1280,480,279.750112,236.615557,30,138,2237,nan,nan,0,0,0
2026-08-12T12:00:31.933725+00:00,8807.207684730,7.922161094,155,1280,480,279.773357,236.394725,30,138,2237,nan,nan,0,0,0
2026-08-12T12:00:31.966497+00:00,8807.242114002,7.954161485,156,1280,480,279.805704,236.046346,30,138,2244,nan,nan,0,0,0
2026-08-12T12:00:31.997681+00:00,8807.276162681,7.990161873,157,1280,480,279.862832,236.365044,30,137,2260,nan,nan,0,0,0
