host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T13:29:16.002522+00:00,14131.277685058,3.650747648,101,1280,480,220.428752,218.729342,32,139,2372,nan,nan,0,0,0
2026-08-12T13:29:16.038275+00:00,14131.316241031,3.686737205,102,1280,480,220.387858,217.747470,34,139,2372,nan,nan,0,0,0
2026-08-12T13:29:16.070650+00:00,14131.347848229,3.718737867,103,1280,480,220.226091,217.096057,33,139,2384,nan,nan,0,0,0
2026-08-12T13:29:16.104545+00:00,14131.381861330,3.754749635,104,1280,480,220.053053,215.978105,33,138,2375,nan,nan,0,0,0
2026-08-12T13:29:16.144595+00:00,14131.420442235,3.786750287,105,1280,480,219.973851,214.972585,32,138,2371,nan,nan,0,0,0
2026-08-12T13:29:16.166203+00:00,14131.445450883,3.818762045,106,1280,480,219.907570,214.195316,33,139,2391,nan,nan,0,0,0
2026-08-12T13:29:16.214091+00:00,14131.487960944,3.854751575,107,1280,480,219.819631,213.401007,33,139,2384,nan,nan,0,0,0
2026-08-12T13:29:16.233527+00:00,14131.512848435,3.886752211,108,1280,480,219.791475,213.326786,32,139,2393,nan,nan,0,0,0
2026-08-12T13:29:16.273266+00:00,14131.551141186,3.922741731,109,1280,480,219.686975,213.065546,32,139,2380,nan,nan,0,0,0
2026-08-12T13:29:16.308059+00:00,14131.585503936,3.954753468,110,1280,480,219.601332,213.263837,33,139,2403,nan,nan,0,0,0
2026-08-12T13:29:16.339926+00:00,14131.618815080,3.990742978,111,1280,480,219.609563,213.844491,33,140,2405,nan,nan,0,0,0
2026-08-12T13:29:16.370439+00:00,14131.648733271,4.022743594,112,1280,480,219.555002,214.145289,33,139,2409,nan,nan,0,0,0
2026-08-12T13:29:16.406683+00:00,14131.684026001,4.054755316,113,1280,480,219.423283,214.821473,33,139,2431,nan,nan,0,0,0
2026-08-12T13:29:16.445265+00:00,14131.722956957,4.090755922,114,1280,480,219.362628,215.253799,33,139,2435,nan,nan,0,0,0
2026-08-12T13:29:16.471191+00:00,14131.748387678,4.122756524,115,1280,480,219.377288,215.833195,32,139,2404,nan,nan,0,0,0
2026-08-12T13:29:16.508611+00:00,14131.786660510,4.158757121,116,1280,480,219.413606,216.159015,32,139,2396,nan,nan,0,0,0
2026-08-12T13:29:16.538254+00:00,14131.816215833,4.190757713,117,1280,480,219.382890,216.484219,33,139,2408,nan,nan,0,0,0
2026-08-12T13:29:16.580686+00:00,14131.856969744,4.226758317,118,1280,480,219.288806,216.642114,32,139,2403,nan,nan,0,0,0
2026-08-12T13:29:16.606912+00:00,14131.885108562,4.258758916,119,1280,480,219.282373,216.966165,31,139,2394,nan,nan,0,0,0
2026-08-12T13:29:16.653712+00:00,14131.930228028,4.294770621,120,1280,480,219.706735,218.249361,25,139,2346,nan,nan,0,0,0
2026-08-12T13:29:16.683933+00:00,14131.958642366,4.326760099,121,1280,480,219.617808,217.540109,32,139,2381,nan,nan,0,0,0
