host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T12:00:56.605299+00:00,8831.882465807,11.014817703,117,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.641354+00:00,8831.915865893,11.046817350,118,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.673097+00:00,8831.949542690,11.082850333,119,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.712477+00:00,8831.991032299,11.114816652,120,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.741901+00:00,8832.019983071,11.150816307,121,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.774346+00:00,8832.051987885,11.182815965,122,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.806344+00:00,8832.083107639,11.214815626,123,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.839903+00:00,8832.118783713,11.250815289,124,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.874239+00:00,8832.151831938,11.282826066,125,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.911184+00:00,8832.188180354,11.318814624,126,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.948206+00:00,8832.226037533,11.350825406,127,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.978163+00:00,8832.256409603,11.386813969,128,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.011736+00:00,8832.289826231,11.418813646,129,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.046740+00:00,8832.324739808,11.454835547,130,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.078971+00:00,8832.356899777,11.486801896,131,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.110425+00:00,8832.387600673,11.518812691,132,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.145644+00:00,8832.423067094,11.554812378,133,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.177522+00:00,8832.455862340,11.586823178,134,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.227005+00:00,8832.504471194,11.622811759,135,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.244407+00:00,8832.523640709,11.654811453,136,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.287355+00:00,8832.561843283,11.690811150,137,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.313883+00:00,8832.592190661,11.722810849,138,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.349678+00:00,8832.628075976,11.758799440,139,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.383747+00:00,8832.661606395,11.790810255,140,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.413034+00:00,8832.692080001,11.822832183,141,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.450963+00:00,8832.729330184,11.858809834,142,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.480393+00:00,8832.759161598,11.890809708,143,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.519559+00:00,8832.797545090,11.926809583,144,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.550013+00:00,8832.827844346,11.958809459,145,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.585119+00:00,8832.862830514,11.994798225,146,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.622805+00:00,8832.897546573,12.026809214,147,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.648036+00:00,8832.926019886,12.058820204,148,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
