host_time_utc,host_monotonic_s,phase,requested_armed,requested_channels_forward_right_down_yaw,sent,transport_open,session_confirmed,telemetry_fresh,telemetry_age_s,telemetry_sequence,mcu_tick_ms,state,telemetry_armed,telemetry_failsafe,command_status,reject_flags,last_command_session,last_command_sequence,last_command_crc,command_count,rejected_command_count,round_trip_ms,imu_quat_wxyz,imu_angular_velocity_xyz_rad_s,imu_linear_acceleration_xyz_m_s2,yaw_rad,yaw_rate_rad_s,depth_m,pressure_pa,received_channels_forward_right_down_yaw,applied_motor_throttle_m1_m8,motor_rpm_m1_m8,rpm_valid_mask,execution_feedback_valid,rpm_available,vision_fresh,vision_age_s,vision_count,vision_stamp_s,vision_frame_id,vision_position_xyz_m,vision_quat_xyzw,vision_covariance_diag,vision_status_age_s,vision_status_count,vision_detected,vision_detected_ids,vision_pnp_valid,vision_pnp_reprojection_error_px,vision_decision_margin,vision_detection_fps,refracted_status_age_s,refracted_status_count,refracted_mode,refracted_valid,refracted_residual_m,refracted_reject_reason
2026-08-11T13:52:43.847178+00:00,1243759.315068133,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.049349,3,1786456363.437488794,finsrov_overhead_camera,"[0.9597609022168782,0.4997357874252694,1.2207187697787931]","[-0.03680681003061423,-0.003514998573547985,-0.13114244242720477,0.9906737925849384]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.000172,3,1,"[15,16]",1,0.038669,139.915634,91.653326,0.150205,2,air,1,0.145523,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:43.897147+00:00,1243759.365032469,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.099313,3,1786456363.437488794,finsrov_overhead_camera,"[0.9597609022168782,0.4997357874252694,1.2207187697787931]","[-0.03680681003061423,-0.003514998573547985,-0.13114244242720477,0.9906737925849384]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.050136,3,1,"[15,16]",1,0.038669,139.915634,91.653326,0.000145,3,air,1,0.153126,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:43.946849+00:00,1243759.414735510,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.149016,3,1786456363.437488794,finsrov_overhead_camera,"[0.9597609022168782,0.4997357874252694,1.2207187697787931]","[-0.03680681003061423,-0.003514998573547985,-0.13114244242720477,0.9906737925849384]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.099839,3,1,"[15,16]",1,0.038669,139.915634,91.653326,0.049848,3,air,1,0.153126,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:43.998052+00:00,1243759.465932315,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.000093,4,1786456363.472104788,finsrov_overhead_camera,"[0.9600826929067701,0.49988746451363725,1.221124125337695]","[-0.037134406365096365,-0.0031085462475034568,-0.13089855145332396,0.9906951811892297]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.151036,3,1,"[15,16]",1,0.038669,139.915634,91.653326,0.101045,3,air,1,0.153126,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:44.047078+00:00,1243759.514967888,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.049128,4,1786456363.472104788,finsrov_overhead_camera,"[0.9600826929067701,0.49988746451363725,1.221124125337695]","[-0.037134406365096365,-0.0031085462475034568,-0.13089855145332396,0.9906951811892297]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.000129,4,1,"[15,16]",1,0.04813,138.395493,92.644146,0.150080,3,air,1,0.153126,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:44.096990+00:00,1243759.564884711,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.099045,4,1786456363.472104788,finsrov_overhead_camera,"[0.9600826929067701,0.49988746451363725,1.221124125337695]","[-0.037134406365096365,-0.0031085462475034568,-0.13089855145332396,0.9906951811892297]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.050046,4,1,"[15,16]",1,0.04813,138.395493,92.644146,0.000102,4,air,1,0.150984,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:44.146745+00:00,1243759.614638292,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.148799,4,1786456363.472104788,finsrov_overhead_camera,"[0.9600826929067701,0.49988746451363725,1.221124125337695]","[-0.037134406365096365,-0.0031085462475034568,-0.13089855145332396,0.9906951811892297]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.099799,4,1,"[15,16]",1,0.04813,138.395493,92.644146,0.049856,4,air,1,0.150984,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:44.197701+00:00,1243759.665590091,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.000064,5,1786456363.538173914,finsrov_overhead_camera,"[0.9601342541842042,0.49990002947183565,1.221151201450635]","[-0.036980891795216644,-0.0031045755297608394,-0.13111596541116774,0.9906721853706745]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.150751,4,1,"[15,16]",1,0.04813,138.395493,92.644146,0.100808,4,air,1,0.150984,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:44.247004+00:00,1243759.714896044,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.049370,5,1786456363.538173914,finsrov_overhead_camera,"[0.9601342541842042,0.49990002947183565,1.221151201450635]","[-0.036980891795216644,-0.0031045755297608394,-0.13111596541116774,0.9906721853706745]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.000107,5,1,"[15,16]",1,0.054096,138.098007,94.791078,0.150114,4,air,1,0.150984,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:44.297304+00:00,1243759.765179216,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.099654,5,1786456363.538173914,finsrov_overhead_camera,"[0.9601342541842042,0.49990002947183565,1.221151201450635]","[-0.036980891795216644,-0.0031045755297608394,-0.13111596541116774,0.9906721853706745]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.050390,5,1,"[15,16]",1,0.054096,138.098007,94.791078,0.000242,5,air,1,0.146495,air_pinhole_pose_pressure_depth_z
